station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window
Comal Springs,3,1965-02-01,1965-04-01,265.5262416794675,0,0
Comal Springs,3,1965-03-01,1965-05-01,281.7025089605735,0,0
Comal Springs,3,1965-04-01,1965-06-01,298.06594982078855,0,0
Comal Springs,3,1965-05-01,1965-07-01,294.89032258064515,0,0
Comal Springs,3,1965-06-01,1965-08-01,269.13763440860214,0,0
Comal Springs,3,1965-07-01,1965-09-01,231.7931899641577,0,0
Comal Springs,3,1965-08-01,1965-10-01,225.4383512544803,0,0
Comal Springs,3,1965-09-01,1965-11-01,237.99175627240143,0,0
Comal Springs,3,1965-10-01,1965-12-01,269.26308243727595,0,0
Comal Springs,3,1965-11-01,1966-01-01,289.4458781362007,0,0
Comal Springs,3,1965-12-01,1966-02-01,304.9331797235023,0,0
Comal Springs,3,1966-01-01,1966-03-01,307.0837173579109,0,0
Comal Springs,3,1966-02-01,1966-04-01,302.08694316436254,0,0
Comal Springs,3,1966-03-01,1966-05-01,298.76666666666665,0,0
Comal Springs,3,1966-04-01,1966-06-01,286.4448028673835,0,0
Comal Springs,3,1966-05-01,1966-07-01,268.5491039426523,0,0
Comal Springs,3,1966-06-01,1966-08-01,239.38781362007168,0,0
Comal Springs,3,1966-07-01,1966-09-01,229.43225806451613,0,0
Comal Springs,3,1966-08-01,1966-10-01,233.29247311827956,0,0
Comal Springs,3,1966-09-01,1966-11-01,243.84229390681003,0,0
Comal Springs,3,1966-10-01,1966-12-01,244.47455197132615,0,0
Comal Springs,3,1966-11-01,1967-01-01,243.27025089605735,0,0
Comal Springs,3,1966-12-01,1967-02-01,237.17818740399386,0,0
Comal Springs,3,1967-01-01,1967-03-01,226.76958525345623,0,0
Comal Springs,3,1967-02-01,1967-04-01,210.38714797747056,0,0
Comal Springs,3,1967-03-01,1967-05-01,187.8326164874552,0,0
Comal Springs,3,1967-04-01,1967-06-01,153.1200716845878,0,0
Comal Springs,3,1967-05-01,1967-07-01,116.4057347670251,0,0
Comal Springs,3,1967-06-01,1967-08-01,89.91111111111111,0,0
Comal Springs,3,1967-07-01,1967-09-01,108.44444444444444,0,0
Comal Springs,3,1967-08-01,1967-10-01,151.7885304659498,0,0
Comal Springs,3,1967-09-01,1967-11-01,205.99641577060933,0,0
Comal Springs,3,1967-10-01,1967-12-01,236.67025089605735,0,0
Comal Springs,3,1967-11-01,1968-01-01,260.5304659498208,0,0
Comal Springs,3,1967-12-01,1968-02-01,295.3159065628476,0,0
Comal Springs,3,1968-01-01,1968-03-01,327.15461624026693,0,0
Comal Springs,3,1968-02-01,1968-04-01,349.34242986033865,0,0
Comal Springs,3,1968-03-01,1968-05-01,351.9512544802867,0,0
Comal Springs,3,1968-04-01,1968-06-01,348.54982078853044,0,0
Comal Springs,3,1968-05-01,1968-07-01,336.663082437276,0,0
Comal Springs,3,1968-06-01,1968-08-01,315.43727598566306,0,0
Comal Springs,3,1968-07-01,1968-09-01,298.84838709677416,0,0
Comal Springs,3,1968-08-01,1968-10-01,292.81612903225806,0,0
Comal Springs,3,1968-09-01,1968-11-01,294.3032258064516,0,0
Comal Springs,3,1968-10-01,1968-12-01,300.1,0,0
Comal Springs,3,1968-11-01,1969-01-01,301.7451612903226,0,0
Comal Springs,3,1968-12-01,1969-02-01,306.2403993855607,0,0
Comal Springs,3,1969-01-01,1969-03-01,311.01459293394777,0,0
Comal Springs,3,1969-02-01,1969-04-01,315.14398361495137,0,0
Comal Springs,3,1969-03-01,1969-05-01,324.86057347670254,0,0
Comal Springs,3,1969-04-01,1969-06-01,321.5340501792115,0,0
Comal Springs,3,1969-05-01,1969-07-01,303.8777777777778,0,0
Comal Springs,3,1969-06-01,1969-08-01,264.3293906810036,0,0
Comal Springs,3,1969-07-01,1969-09-01,246.2516129032258,0,0
Comal Springs,3,1969-08-01,1969-10-01,247.3268817204301,0,0
Comal Springs,3,1969-09-01,1969-11-01,269.8745519713262,0,0
Comal Springs,3,1969-10-01,1969-12-01,285.2035842293907,0,0
Comal Springs,3,1969-11-01,1970-01-01,298.0853046594982,0,0
Comal Springs,3,1969-12-01,1970-02-01,307.28609831029183,0,0
Comal Springs,3,1970-01-01,1970-03-01,318.9527649769585,0,0
Comal Springs,3,1970-02-01,1970-04-01,328.9409370199693,0,0
Comal Springs,3,1970-03-01,1970-05-01,335.6655913978494,0,0
Comal Springs,3,1970-04-01,1970-06-01,339.3254480286738,0,0
Comal Springs,3,1970-05-01,1970-07-01,327.315770609319,0,0
Comal Springs,3,1970-06-01,1970-08-01,307.60609318996416,0,0
Comal Springs,3,1970-07-01,1970-09-01,279.0394265232975,0,0
Comal Springs,3,1970-08-01,1970-10-01,274.48028673835125,0,0
Comal Springs,3,1970-09-01,1970-11-01,279.39784946236557,0,0
Comal Springs,3,1970-10-01,1970-12-01,287.30465949820785,0,0
Comal Springs,3,1970-11-01,1971-01-01,284.1863799283154,0,0
Comal Springs,3,1970-12-01,1971-02-01,270.9086021505376,0,0
Comal Springs,3,1971-01-01,1971-03-01,250.5537634408602,0,0
Comal Springs,3,1971-02-01,1971-04-01,221.84086021505377,0,0
Comal Springs,3,1971-03-01,1971-05-01,193.3301075268817,0,0
Comal Springs,3,1971-04-01,1971-06-01,157.0336917562724,0,0
Comal Springs,3,1971-05-01,1971-07-01,132.9831541218638,0,0
Comal Springs,3,1971-06-01,1971-08-01,142.2089605734767,0,0
Comal Springs,3,1971-07-01,1971-09-01,179.74229390681003,0,0
Comal Springs,3,1971-08-01,1971-10-01,226.78530465949822,0,0
Comal Springs,3,1971-09-01,1971-11-01,260.3813620071685,0,0
Comal Springs,3,1971-10-01,1971-12-01,289.47777777777776,0,0
Comal Springs,3,1971-11-01,1972-01-01,310.19820788530467,0,0
Comal Springs,3,1971-12-01,1972-02-01,318.62847608453836,0,0
Comal Springs,3,1972-01-01,1972-03-01,313.3381535038932,0,0
Comal Springs,3,1972-02-01,1972-04-01,292.5696947225312,0,0
Comal Springs,3,1972-03-01,1972-05-01,294.97347670250895,0,0
Comal Springs,3,1972-04-01,1972-06-01,306.11182795698926,0,0
Comal Springs,3,1972-05-01,1972-07-01,322.94480286738354,0,0
Comal Springs,3,1972-06-01,1972-08-01,316.310394265233,0,0
Comal Springs,3,1972-07-01,1972-09-01,304.07706093189967,0,0
Comal Springs,3,1972-08-01,1972-10-01,301.48566308243727,0,0
Comal Springs,3,1972-09-01,1972-11-01,305.98602150537636,0,0
Comal Springs,3,1972-10-01,1972-12-01,314.4143369175627,0,0
Comal Springs,3,1972-11-01,1973-01-01,321.89820788530466,0,0
Comal Springs,3,1972-12-01,1973-02-01,323.8990015360983,0,0
Comal Springs,3,1973-01-01,1973-03-01,329.2323348694316,0,0
Comal Springs,3,1973-02-01,1973-04-01,338.2402201740911,0,0
Comal Springs,3,1973-03-01,1973-05-01,352.0401433691756,0,0
Comal Springs,3,1973-04-01,1973-06-01,357.51182795698924,0,0
Comal Springs,3,1973-05-01,1973-07-01,377.1383512544803,0,0
Comal Springs,3,1973-06-01,1973-08-01,385.9878136200717,0,0
Comal Springs,3,1973-07-01,1973-09-01,398.84336917562723,0,0
Comal Springs,3,1973-08-01,1973-10-01,416.9616487455197,0,0
Comal Springs,3,1973-09-01,1973-11-01,436.0336917562724,0,0
Comal Springs,3,1973-10-01,1973-12-01,450.58817204301073,0,0
Comal Springs,3,1973-11-01,1974-01-01,439.0505376344086,0,0
Comal Springs,3,1973-12-01,1974-02-01,431.031490015361,0,0
Comal Springs,3,1974-01-01,1974-03-01,419.4293394777266,0,0
Comal Springs,3,1974-02-01,1974-04-01,402.3888376856119,0,0
Comal Springs,3,1974-03-01,1974-05-01,387.23906810035845,0,0
Comal Springs,3,1974-04-01,1974-06-01,373.1645161290323,0,0
Comal Springs,3,1974-05-01,1974-07-01,356.1727598566308,0,0
Comal Springs,3,1974-06-01,1974-08-01,336.968458781362,0,0
Comal Springs,3,1974-07-01,1974-09-01,337.568458781362,0,0
Comal Springs,3,1974-08-01,1974-10-01,352.63297491039424,0,0
Comal Springs,3,1974-09-01,1974-11-01,376.06164874551973,0,0
Comal Springs,3,1974-10-01,1974-12-01,391.5792114695341,0,0
Comal Springs,3,1974-11-01,1975-01-01,400.0845878136201,0,0
Comal Springs,3,1974-12-01,1975-02-01,408.855222734255,0,0
Comal Springs,3,1975-01-01,1975-03-01,409.865975422427,0,0
Comal Springs,3,1975-02-01,1975-04-01,411.3100614439324,0,0
Comal Springs,3,1975-03-01,1975-05-01,413.2935483870968,0,0
Comal Springs,3,1975-04-01,1975-06-01,421.5652329749104,0,0
Comal Springs,3,1975-05-01,1975-07-01,422.4652329749104,0,0
Comal Springs,3,1975-06-01,1975-08-01,406.11039426523297,0,0
Comal Springs,3,1975-07-01,1975-09-01,382.89928315412186,0,0
Comal Springs,3,1975-08-01,1975-10-01,368.8670250896057,0,0
Comal Springs,3,1975-09-01,1975-11-01,363.9010752688172,0,0
Comal Springs,3,1975-10-01,1975-12-01,361.8189964157706,0,0
Comal Springs,3,1975-11-01,1976-01-01,356.94802867383515,0,0
Comal Springs,3,1975-12-01,1976-02-01,347.65109380793473,0,0
Comal Springs,3,1976-01-01,1976-03-01,333.5328142380423,0,0
Comal Springs,3,1976-02-01,1976-04-01,326.8582622667161,0,0
Comal Springs,3,1976-03-01,1976-05-01,349.52974910394266,0,0
Comal Springs,3,1976-04-01,1976-06-01,376.5078853046595,0,0
Comal Springs,3,1976-05-01,1976-07-01,393.0856630824373,0,0
Comal Springs,3,1976-06-01,1976-08-01,375.97813620071685,0,0
Comal Springs,3,1976-07-01,1976-09-01,359.40035842293906,0,0
Comal Springs,3,1976-08-01,1976-10-01,359.4326164874552,0,0
Comal Springs,3,1976-09-01,1976-11-01,377.33225806451617,0,0
Comal Springs,3,1976-10-01,1976-12-01,399.77060931899643,0,0
Comal Springs,3,1976-11-01,1977-01-01,414.4910394265233,0,0
Comal Springs,3,1976-12-01,1977-02-01,424.64976958525347,0,0
Comal Springs,3,1977-01-01,1977-03-01,421.72503840245776,0,0
Comal Springs,3,1977-02-01,1977-04-01,427.4056835637481,0,0
Comal Springs,3,1977-03-01,1977-05-01,428.71290322580643,0,0
Comal Springs,3,1977-04-01,1977-06-01,428.7215053763441,0,0
Comal Springs,3,1977-05-01,1977-07-01,407.73978494623657,0,0
Comal Springs,3,1977-06-01,1977-08-01,375.85806451612905,0,0
Comal Springs,3,1977-07-01,1977-09-01,352.7136200716846,0,0
Comal Springs,3,1977-08-01,1977-10-01,338.14372759856633,0,0
Comal Springs,3,1977-09-01,1977-11-01,343.89283154121864,0,0
Comal Springs,3,1977-10-01,1977-12-01,352.82437275985666,0,0
Comal Springs,3,1977-11-01,1978-01-01,359.6415770609319,0,0
Comal Springs,3,1977-12-01,1978-02-01,355.5860215053764,0,0
Comal Springs,3,1978-01-01,1978-03-01,344.5860215053764,0,0
Comal Springs,3,1978-02-01,1978-04-01,332.59820788530465,0,0
Comal Springs,3,1978-03-01,1978-05-01,315.3777777777778,0,0
Comal Springs,3,1978-04-01,1978-06-01,300.9129032258064,0,0
Comal Springs,3,1978-05-01,1978-07-01,275.25555555555553,0,0
Comal Springs,3,1978-06-01,1978-08-01,276.373835125448,0,0
Comal Springs,3,1978-07-01,1978-09-01,281.0516129032258,0,0
Comal Springs,3,1978-08-01,1978-10-01,314.2236559139785,0,0
Comal Springs,3,1978-09-01,1978-11-01,331.93691756272403,0,0
Comal Springs,3,1978-10-01,1978-12-01,356.02508960573476,0,0
Comal Springs,3,1978-11-01,1979-01-01,377.9068100358423,0,0
Comal Springs,3,1978-12-01,1979-02-01,398.4385560675883,0,0
Comal Springs,3,1979-01-01,1979-03-01,401.2557603686636,0,0
Comal Springs,3,1979-02-01,1979-04-01,395.9037890424987,0,0
Comal Springs,3,1979-03-01,1979-05-01,390.50824372759854,0,0
Comal Springs,3,1979-04-01,1979-06-01,407.0806451612903,0,0
Comal Springs,3,1979-05-01,1979-07-01,416.636917562724,0,0
Comal Springs,3,1979-06-01,1979-08-01,425.14229390681004,0,0
Comal Springs,3,1979-07-01,1979-09-01,415.26451612903224,0,0
Comal Springs,3,1979-08-01,1979-10-01,398.4258064516129,0,0
Comal Springs,3,1979-09-01,1979-11-01,372.5064516129032,0,0
Comal Springs,3,1979-10-01,1979-12-01,355.4139784946237,0,0
Comal Springs,3,1979-11-01,1980-01-01,353.6290322580645,0,0
Comal Springs,3,1979-12-01,1980-02-01,354.7267334074898,0,0
Comal Springs,3,1980-01-01,1980-03-01,345.32888394512423,0,0
Comal Springs,3,1980-02-01,1980-04-01,324.9296007910024,0,0
Comal Springs,3,1980-03-01,1980-05-01,310.6222222222222,0,0
Comal Springs,3,1980-04-01,1980-06-01,294.96810035842293,0,0
Comal Springs,3,1980-05-01,1980-07-01,260.8405017921147,0,0
Comal Springs,3,1980-06-01,1980-08-01,227.67921146953404,0,0
Comal Springs,3,1980-07-01,1980-09-01,213.75698924731182,0,0
Comal Springs,3,1980-08-01,1980-10-01,233.8752688172043,0,0
Comal Springs,3,1980-09-01,1980-11-01,256.668458781362,0,0
Comal Springs,3,1980-10-01,1980-12-01,276.0405017921147,0,0
Comal Springs,3,1980-11-01,1981-01-01,288.8469534050179,0,0
Comal Springs,3,1980-12-01,1981-02-01,296.13901689708143,0,0
Comal Springs,3,1981-01-01,1981-03-01,296.1067588325653,0,0
Comal Springs,3,1981-02-01,1981-04-01,290.80962621607785,0,0
Comal Springs,3,1981-03-01,1981-05-01,288.19749103942655,0,0
Comal Springs,3,1981-04-01,1981-06-01,306.3021505376344,0,0
Comal Springs,3,1981-05-01,1981-07-01,324.2874551971326,0,0
Comal Springs,3,1981-06-01,1981-08-01,331.0508960573477,0,0
Comal Springs,3,1981-07-01,1981-09-01,320.02867383512546,0,0
Comal Springs,3,1981-08-01,1981-10-01,311.2974910394265,0,0
Comal Springs,3,1981-09-01,1981-11-01,319.64301075268816,0,0
Comal Springs,3,1981-10-01,1981-12-01,326.76487455197133,0,0
Comal Springs,3,1981-11-01,1982-01-01,332.4960573476703,0,0
Comal Springs,3,1981-12-01,1982-02-01,325.43970814132103,0,0
Comal Springs,3,1982-01-01,1982-03-01,312.5472350230415,0,0
Comal Springs,3,1982-02-01,1982-04-01,300.32859703020995,0,0
Comal Springs,3,1982-03-01,1982-05-01,301.52329749103944,0,0
Comal Springs,3,1982-04-01,1982-06-01,302.09390681003583,0,0
Comal Springs,3,1982-05-01,1982-07-01,291.12974910394263,0,0
Comal Springs,3,1982-06-01,1982-08-01,260.3232974910394,0,0
Comal Springs,3,1982-07-01,1982-09-01,231.43440860215054,0,0
Comal Springs,3,1982-08-01,1982-10-01,221.047311827957,0,0
Comal Springs,3,1982-09-01,1982-11-01,226.9820788530466,0,0
Comal Springs,3,1982-10-01,1982-12-01,244.3326164874552,0,0
Comal Springs,3,1982-11-01,1983-01-01,261.0745519713262,0,0
Comal Springs,3,1982-12-01,1983-02-01,269.3586789554531,0,0
Comal Springs,3,1983-01-01,1983-03-01,267.81029185867897,0,0
Comal Springs,3,1983-02-01,1983-04-01,262.0307219662058,0,0
Comal Springs,3,1983-03-01,1983-05-01,251.6290322580645,0,0
Comal Springs,3,1983-04-01,1983-06-01,246.46021505376345,0,0
Comal Springs,3,1983-05-01,1983-07-01,233.14301075268818,0,0
Comal Springs,3,1983-06-01,1983-08-01,223.80967741935484,0,0
Comal Springs,3,1983-07-01,1983-09-01,205.55412186379928,0,0
Comal Springs,3,1983-08-01,1983-10-01,200.95197132616488,0,0
Comal Springs,3,1983-09-01,1983-11-01,205.09175627240143,0,0
Comal Springs,3,1983-10-01,1983-12-01,216.7956989247312,0,0
Comal Springs,3,1983-11-01,1984-01-01,222.76344086021507,0,0
Comal Springs,3,1983-12-01,1984-02-01,221.79792361883574,0,0
Comal Springs,3,1984-01-01,1984-03-01,213.5076010381906,0,0
Comal Springs,3,1984-02-01,1984-04-01,186.7703250525275,0,0
Comal Springs,3,1984-03-01,1984-05-01,146.8756272401434,0,0
Comal Springs,3,1984-04-01,1984-06-01,105.82867383512546,0,0
Comal Springs,3,1984-05-01,1984-07-01,68.94229390681004,0,0
Comal Springs,3,1984-06-01,1984-08-01,48.114336917562724,0,0
Comal Springs,3,1984-07-01,1984-09-01,36.08100358422939,0,0
Comal Springs,3,1984-08-01,1984-10-01,60.25304659498208,0,0
Comal Springs,3,1984-09-01,1984-11-01,98.65232974910394,0,0
Comal Springs,3,1984-10-01,1984-12-01,140.34551971326164,0,0
Comal Springs,3,1984-11-01,1985-01-01,174.02293906810036,0,0
Comal Springs,3,1984-12-01,1985-02-01,198.13325652841783,0,0
Comal Springs,3,1985-01-01,1985-03-01,223.8536866359447,0,0
Comal Springs,3,1985-02-01,1985-04-01,241.12393753200206,0,0
Comal Springs,3,1985-03-01,1985-05-01,246.51756272401434,0,0
Comal Springs,3,1985-04-01,1985-06-01,245.69283154121865,0,0
Comal Springs,3,1985-05-01,1985-07-01,249.20752688172044,0,0
Comal Springs,3,1985-06-01,1985-08-01,244.01397849462367,0,0
Comal Springs,3,1985-07-01,1985-09-01,235.5584229390681,0,0
Comal Springs,3,1985-08-01,1985-10-01,232.52616487455197,0,0
Comal Springs,3,1985-09-01,1985-11-01,256.98243727598566,0,0
Comal Springs,3,1985-10-01,1985-12-01,294.01541218637993,0,0
Comal Springs,3,1985-11-01,1986-01-01,314.84336917562723,0,0
Comal Springs,3,1985-12-01,1986-02-01,321.437019969278,0,0
Comal Springs,3,1986-01-01,1986-03-01,311.2542242703533,0,0
Comal Springs,3,1986-02-01,1986-04-01,292.07716333845366,0,0
Comal Springs,3,1986-03-01,1986-05-01,267.79068100358427,0,0
Comal Springs,3,1986-04-01,1986-06-01,272.7071684587814,0,0
Comal Springs,3,1986-05-01,1986-07-01,282.131541218638,0,0
Comal Springs,3,1986-06-01,1986-08-01,280.23906810035845,0,0
Comal Springs,3,1986-07-01,1986-09-01,262.194623655914,0,0
Comal Springs,3,1986-08-01,1986-10-01,255.96881720430108,0,0
Comal Springs,3,1986-09-01,1986-11-01,279.14301075268816,0,0
Comal Springs,3,1986-10-01,1986-12-01,303.8838709677419,0,0
Comal Springs,3,1986-11-01,1987-01-01,330.7978494623656,0,0
Comal Springs,3,1986-12-01,1987-02-01,344.94546850998466,0,0
Comal Springs,3,1987-01-01,1987-03-01,357.6228878648234,0,0
Comal Springs,3,1987-02-01,1987-04-01,354.29923195084484,0,0
Comal Springs,3,1987-03-01,1987-05-01,347.7086021505376,0,0
Comal Springs,3,1987-04-01,1987-06-01,358.0347670250896,0,0
Comal Springs,3,1987-05-01,1987-07-01,370.85304659498206,0,0
Comal Springs,3,1987-06-01,1987-08-01,379.9068100358423,0,0
Comal Springs,3,1987-07-01,1987-09-01,363.8845878136201,0,0
Comal Springs,3,1987-08-01,1987-10-01,354.28243727598567,0,0
Comal Springs,3,1987-09-01,1987-11-01,355.92724014336915,0,0
Comal Springs,3,1987-10-01,1987-12-01,362.1716845878136,0,0
Comal Springs,3,1987-11-01,1988-01-01,365.3759856630824,0,0
Comal Springs,3,1987-12-01,1988-02-01,361.22617723396365,0,0
Comal Springs,3,1988-01-01,1988-03-01,349.81757508342605,0,0
Comal Springs,3,1988-02-01,1988-04-01,335.6527005314547,0,0
Comal Springs,3,1988-03-01,1988-05-01,315.6200716845878,0,0
Comal Springs,3,1988-04-01,1988-06-01,287.9620071684588,0,0
Comal Springs,3,1988-05-01,1988-07-01,259.39569892473116,0,0
Comal Springs,3,1988-06-01,1988-08-01,242.1698924731183,0,0
Comal Springs,3,1988-07-01,1988-09-01,231.02544802867385,0,0
Comal Springs,3,1988-08-01,1988-10-01,228.43405017921148,0,0
Comal Springs,3,1988-09-01,1988-11-01,227.03118279569892,0,0
Comal Springs,3,1988-10-01,1988-12-01,234.22078853046594,0,0
Comal Springs,3,1988-11-01,1989-01-01,240.66164874551973,0,0
Comal Springs,3,1988-12-01,1989-02-01,248.04339477726575,0,0
Comal Springs,3,1989-01-01,1989-03-01,250.14016897081413,0,0
Comal Springs,3,1989-02-01,1989-04-01,245.94590373783922,0,0
Comal Springs,3,1989-03-01,1989-05-01,224.56917562724016,0,0
Comal Springs,3,1989-04-01,1989-06-01,180.97168458781363,0,0
Comal Springs,3,1989-05-01,1989-07-01,132.3594982078853,0,0
Comal Springs,3,1989-06-01,1989-08-01,93.63906810035843,0,0
Comal Springs,3,1989-07-01,1989-09-01,80.9168458781362,0,0
Comal Springs,3,1989-08-01,1989-10-01,83.7663082437276,0,0
Comal Springs,3,1989-09-01,1989-11-01,106.4483870967742,0,0
Comal Springs,3,1989-10-01,1989-12-01,135.64982078853046,0,0
Comal Springs,3,1989-11-01,1990-01-01,161.15519713261648,0,0
Comal Springs,3,1989-12-01,1990-02-01,170.79646697388634,0,0
Comal Springs,3,1990-01-01,1990-03-01,180.6889400921659,0,0
Comal Springs,3,1990-02-01,1990-04-01,193.7573988735279,0,0
Comal Springs,3,1990-03-01,1990-05-01,209.11146953405017,0,0
Comal Springs,3,1990-04-01,1990-06-01,178.46200716845877,0,0
Comal Springs,3,1990-05-01,1990-07-01,143.40430107526882,0,0
Comal Springs,3,1990-06-01,1990-08-01,124.85591397849463,0,0
Comal Springs,3,1990-07-01,1990-09-01,146.28924731182795,0,0
Comal Springs,3,1990-08-01,1990-10-01,170.6010752688172,0,0
Comal Springs,3,1990-09-01,1990-11-01,184.40967741935484,0,0
Comal Springs,3,1990-10-01,1990-12-01,198.05591397849463,0,0
Comal Springs,3,1990-11-01,1991-01-01,212.3784946236559,0,0
Comal Springs,3,1990-12-01,1991-02-01,226.83563748079877,0,0
Comal Springs,3,1991-01-01,1991-03-01,237.12596006144395,0,0
Comal Springs,3,1991-02-01,1991-04-01,248.1937019969278,0,0
Comal Springs,3,1991-03-01,1991-05-01,261.26129032258063,0,0
Comal Springs,3,1991-04-01,1991-06-01,261.64695340501794,0,0
Comal Springs,3,1991-05-01,1991-07-01,254.97706093189964,0,0
Comal Springs,3,1991-06-01,1991-08-01,223.2673835125448,0,0
Comal Springs,3,1991-07-01,1991-09-01,211.13405017921147,0,0
Comal Springs,3,1991-08-01,1991-10-01,200.7146953405018,0,0
Comal Springs,3,1991-09-01,1991-11-01,207.51075268817203,0,0
Comal Springs,3,1991-10-01,1991-12-01,230.0863799283154,0,0
Comal Springs,3,1991-11-01,1992-01-01,284.4304659498208,0,0
Comal Springs,3,1991-12-01,1992-02-01,362.32740081572115,0,0
Comal Springs,3,1992-01-01,1992-03-01,430.4779384501298,0,0
Comal Springs,3,1992-02-01,1992-04-01,465.3786552960079,0,0
Comal Springs,3,1992-03-01,1992-05-01,468.6749103942652,0,0
Comal Springs,3,1992-04-01,1992-06-01,470.2043010752688,0,0
Comal Springs,3,1992-05-01,1992-07-01,467.34659498207884,0,0
Comal Springs,3,1992-06-01,1992-08-01,470.31433691756274,0,0
Comal Springs,3,1992-07-01,1992-09-01,452.2921146953405,0,0
Comal Springs,3,1992-08-01,1992-10-01,433.5179211469534,0,0
Comal Springs,3,1992-09-01,1992-11-01,416.2903225806452,0,0
Comal Springs,3,1992-10-01,1992-12-01,414.22401433691755,0,0
Comal Springs,3,1992-11-01,1993-01-01,417.3637992831541,0,0
Comal Springs,3,1992-12-01,1993-02-01,418.46697388632873,0,0
Comal Springs,3,1993-01-01,1993-03-01,415.7142857142857,0,0
Comal Springs,3,1993-02-01,1993-04-01,411.0397337429595,0,0
Comal Springs,3,1993-03-01,1993-05-01,410.38996415770606,0,0
Comal Springs,3,1993-04-01,1993-06-01,410.74229390681,0,0
Comal Springs,3,1993-05-01,1993-07-01,409.01899641577063,0,0
Comal Springs,3,1993-06-01,1993-08-01,390.2878136200717,0,0
Comal Springs,3,1993-07-01,1993-09-01,365.68781362007167,0,0
Comal Springs,3,1993-08-01,1993-10-01,346.3222222222222,0,0
Comal Springs,3,1993-09-01,1993-11-01,344.3,0,0
Comal Springs,3,1993-10-01,1993-12-01,349.2035842293907,0,0
